1424,brendan van rooyen
1425,weichang li
1426,noman mohammed
1427,justin cheng
1428,xueyuan zhou
1429,ivan titov
1430,xiaodong shi
1431,alessandro moschitti
1432,adam laud
1433,martial hebert
1434,shivani agarwal
1435,matthew b. blaschko
1436,xueqi cheng
1437,scott e. reed
1438,jiangong zhang
1439,david silver
1440,zhen xiao
1441,ruining he
1442,simon lacoste-julien
1443,daniel sheldon
1444,nikhil r. devanur
1445,moustapha cissé
1446,xiaohua zhou
1447,robert d. nowak
1448,alexander kotov
1449,huaigu wu
1450,terran lane
1451,feng jiao
1452,erick delage
1453,wei ye
1454,odalric-ambrym maillard
1455,giorgio giacinto
1456,dani yogatama
1457,kafui dzirasa
1458,nicolas loeff
1459,or sheffet
1460,ryan j. tibshirani
1461,xuanjing huang
1462,laura dietz
1463,yi shang
1464,dawei yin
1465,bernardo a. huberman
1466,david c. parkes
1467,adam coates
1468,alberto suárez
1469,beidou wang
1470,mark s. ackerman
1471,prashant doshi
1472,david heckerman
1473,jianchang mao
1474,barak a. pearlmutter
1475,lu wang
1476,loïc martínez
1477,david j. crandall
1478,xuan vinh nguyen
1479,sunita sarawagi
1480,qinghua zou
1481,yuyu zhang
1482,tomasz malisiewicz
1483,huitong qiu
1484,ann b. ragin
1485,peter j. bickel
1486,john w. fisher
1487,luigi di caro
1488,hagai attias
1489,emilie kaufmann
1490,william d. smart
1491,cindy xide lin
1492,san-yih hwang
1493,frank mcsherry
1494,zhen james xiang
1495,irfan a. essa
1496,pradeep ravikumar
1497,ee-peng lim
1498,deepak venugopal
1499,susumu horiguchi
1500,salvatore orlando
1501,qin zhang
1502,cheng yang
1503,michael e. tipping
1504,guimei liu
1505,alessandro sperduti
1506,shaogang gong
1507,nitesh v. chawla
1508,roberto trasarti
1509,bo ma
1510,my t. thai
1511,martin zinkevich
1512,jochen garcke
1513,eleazar eskin
1514,seppo virtanen
1515,trevor campbell
1516,ling huang
1517,enhong chen
1518,nicholas valler
1519,le song
1520,murali ramanathan
1521,lifang he
1522,yingbo zhou
1523,david i. inouye
1524,hod lipson
1525,mustafa bilgic
1526,alceu ferraz costa
1527,majid janzamin
1528,yuanzhi li
1529,dirk ormoneit
1530,wei zhang
1531,danish contractor
1532,junfeng wen
1533,ke zhou
1534,david j. stracuzzi
1535,jeremy tantrum
1536,su-in lee
1537,adler j. perotte
1538,gökhan h. bakir
1539,david williams
1540,daniel m. roy
1541,khalid el-arini
1542,eric yi liu
1543,jun zhu
1544,nenghai yu
1545,xin liu
1546,kejun huang
1547,george konidaris
1548,scott sanner
1549,brian burdick
1550,halid ziya yerebakan
1551,jonathan e. taylor
1552,dyng au
1553,ha-myung park
1554,sethuraman panchanathan
1555,fei sha
1556,xin wang
1557,kieran mcdonald
1558,serge parshutin
1559,shusen wang
1560,jaime teevan
1561,marco f. duarte
1562,rebecca castaño
1563,david hsu
1564,purushottam kulkarni
1565,aaron roth
1566,kaiming he
1567,assaf schuster
1568,sudipto guha
1569,simon setzer
1570,ronen i. brafman
1571,deyu meng
1572,alan j. demers
1573,kevin murphy
1574,animashree anandkumar
1575,shenlong wang
1576,christos anagnostopoulos
1577,bernhard schölkopf
1578,guido dornhege
1579,tian lan
1580,sergei vassilvitskii
1581,daqing he
1582,davide balzarotti
1583,renaud delbru
1584,evan kirshenbaum
1585,jie gao
1586,fernando c. n. pereira
1587,Éva tardos
1588,dejun jiang
1589,sahely bhadra
1590,lluis garcia pueyo
1591,uri eick
1592,he he
1593,christopher k. i. williams
1594,le wu
1595,bertram e. shi
1596,lu su
1597,carson kai-sang leung
1598,ning zhang
1599,hamed masnadi-shirazi
1600,yue zhang
1601,robert v. lindsey
1602,yael niv
1603,edleno silva de moura
1604,fred a. hamprecht
1605,himanshu jain
1606,franz pernkopf
1607,sebastian tschiatschek
1608,jaime arredondo
1609,konstantin kutzkov
1610,manfred hauswirth
1611,xiaochun cao
1612,junhua mao
1613,zhen lei
1614,hao xu
1615,joyce jiyoung whang
1616,timothy la fond
1617,yonatan amit
1618,yuan qi
1619,rong chen
1620,søren kaae sønderby
1621,hanghang tong
1622,yi zhen
1623,zhiqiang xu
1624,hyokun yun
1625,yefei peng
1626,oscar luaces
1627,mikhail belkin
1628,ruihua song
1629,marcin wylot
1630,markus g. anderle
1631,christos faloutsos
1632,mark crovella
1633,nishith pathak
1634,mingsheng long
1635,frans coenen
1636,lyndon s. kennedy
1637,liu yang
1638,jiangtao ren
1639,peter stone
1640,guizhen yang
1641,chun-hung li
1642,oren somekh
1643,junsong yuan
1644,sergey bartunov
1645,kamesh munagala
1646,sanasam ranbir singh
1647,iris miliaraki
1648,rohan a. baxter
1649,michael bowling
1650,andrew zisserman
1651,guanggang geng
1652,sharad goel
1653,arthur u. asuncion
1654,nahum shimkin
1655,kentaro toyama
1656,david m. pennock
1657,yossi matias
1658,lin deng
1659,anthony tomasic
1660,alexander r. statnikov
1661,gregory druck
1662,laks v. s. lakshmanan
1663,andrew bate
1664,dafna shahaf
1665,takeshi yamada
1666,keith henderson
1667,mohammad norouzi
1668,amin karbasi
1669,li shen
1670,andrew j. saykin
1671,tasuku soma
1672,s. derin babacan
1673,raghu ramakrishnan
1674,k. s. m. tozammel hossain
1675,panagiotis g. ipeirotis
1676,juho rousu
1677,yuchen zhang
1678,pascal lamblin
1679,hai h. wang
1680,daniel a. keim
1681,yifeng zeng
1682,richard c. wang
1683,lu ren
1684,mohammad reza khani
1685,jordi turmo
1686,michelangelo diligenti
1687,christian albers
1688,maarten de rijke
1689,yixin chen
1690,elad mezuman
1691,mauro maggioni
1692,wei-ying ma
1693,pablo sprechmann
1694,prasad tadepalli
1695,frank piessens
1696,philip resnik
1697,nicol n. schraudolph
1698,paul barford
1699,dmitry pavlov
1700,leonidas lefakis
1701,weiran wang
1702,shinya suzumura
1703,paul-alexandru chirita
1704,shuai li
1705,qi guo
1706,zhiyuan cheng
1707,zirui zhou
1708,antonio bahamonde
1709,marius pachitariu
1710,qiang zhu
1711,te-won lee
1712,bingsheng wang
1713,michal rosen-zvi
1714,dipanjan chakraborty
1715,siva gurumurthy
1716,jonathan baxter
1717,orrin devinsky
1718,santu rana
1719,li ding
1720,daniel schwabe
1721,mrinal kanti das
1722,ahmed hefny
1723,joemon m. jose
1724,nir friedman
1725,yuan zuo
1726,patrick baldasare
1727,ugur demiryurek
1728,john m. winn
1729,yue zhao
1730,shin ishii
1731,felipe llinares-lópez
1732,nikos komodakis
1733,kevin winner
1734,mauricio araya-lópez
1735,yu cao
1736,jonathan sorg
1737,mu-chu lee
1738,david pfau
1739,carlo zaniolo
1740,xiaojin zhu
1741,qi su
1742,mirco musolesi
1743,david s. touretzky
1744,wei fan
1745,huang xu
1746,xiaofang zhou
1747,mohamed g. elfeky
1748,jinbo xu
1749,jason k. johnson
1750,paul merolla
1751,vladlen koltun
1752,suha kwak
1753,yair wiener
1754,rémi flamary
1755,andrew s. fast
1756,yongxin tong
1757,marek ciglan
1758,wei wang
1759,martin kiefel
1760,kunle olukotun
1761,christian widmer
1762,harry halpin
1763,rajat raina
1764,winter a. mason
1765,tie-yan liu
1766,edwin aldana-bobadilla
1767,luc j. van gool
1768,chris l. baker
1769,jason chang
1770,peter sollich
1771,shusaku tsumoto
1772,ya xu
1773,michaël perrot
1774,dominik janzing
1775,hidekazu oiwa
1776,yang xiang
1777,antti ukkonen
1778,dimitris s. papailiopoulos
1779,stuart andrews
1780,xin geng
1781,arthur mensch
1782,mohammad taha bahadori
1783,arun kumar
1784,vasilis syrgkanis
1785,sheng wang
1786,karthik sridharan
1787,arun tejasvi chaganty
1788,nicolò colombo
1789,rémi lajugie
1790,katja hose
1791,miao xu
1792,yue wang
1793,christopher krügel
1794,xian-sheng hua
1795,nils bertschinger
1796,sariel har-peled
1797,xinchen yan
1798,alessandro bozzon
1799,bertrand thirion
1800,kevin j. lang
1801,ajay chander
1802,steve vejcik
1803,zi yang
1804,chih-jen lin
1805,guillaume pierre
1806,minoru kanehisa
1807,tamara broderick
1808,david h. stern
1809,mohammad el-hajj
1810,martin j. wainwright
1811,jaideep srivastava
1812,hong mei
1813,mauro scanagatta
1814,alessandro epasto
1815,paul n. bennett
1816,zi wang
1817,sayan mukherjee
1818,fabian h. sinz
1819,robin sommer
1820,nan zhang
1821,xiaojiang liu
1822,richard e. turner
1823,yali wang
1824,yan zhu
1825,rahul agrawal
1826,zoran popovic
1827,jianneng cao
1828,antonio criminisi
1829,markus maier
1830,lillian lee
1831,bart de moor
1832,bent guldbjerg christensen
1833,peng wang
1834,thomas degris
1835,mark a. pitt
1836,frank dondelinger
1837,yue cao
1838,daniel gillblad
1839,lawrence a. donehower
1840,shie mannor
1841,alexander p. topchy
1842,jinhui tang
1843,claude sammut
1844,gaurav pandey
1845,stephan mandt
1846,stephen c. north
1847,christin schäfer
1848,aubrey gress
1849,pawan kumar mudigonda
1850,thomas p. minka
1851,brendan j. frey
1852,bo chen
1853,kiyana zolfaghar
1854,gregory j. zelinsky
1855,paul bohunsky
1856,bahman bahmani
1857,angela d. wilkins
1858,vincent wenchen zheng
1859,daniel gerber
1860,david suter
1861,ravi b. konuru
1862,benyang tang
1863,qi rose yu
1864,wieslaw paja
1865,phillip odom
1866,david k. gifford
1867,arthur szlam
1868,jinwen ma
1869,matthew j. johnson
1870,jason nieh
1871,eui chul richard shin
1872,mingcheng qu
1873,joe warren
1874,sven koenig
1875,varun aggarwal
1876,minyoung kim
1877,yoshiki suzuki
1878,stella x. yu
1879,zhenyao zhu
1880,heng ji
1881,qi lu
1882,xin yao
1883,hsuan-tien lin
1884,anil kumar s. vullikanti
1885,wei-lin chiang
1886,onur dikmen
1887,aude oliva
1888,benedikt linse
1889,arthur zimek
1890,qi li
1891,hossein maserrat
1892,igor colin
1893,christian kohlschütter
1894,yong shi
1895,alexandre gerber
1896,tamara l. berg
1897,milad shokouhi
1898,xing jiang
1899,quang minh hoang
1900,zhiting hu
1901,bertrand michel
1902,graham cormode
1903,gasper tkacik
1904,jouni k. seppänen
1905,bryan hooi
1906,yuemeng li
1907,philip h. s. torr
1908,jennifer wortman vaughan
1909,jo-anne ting
1910,junqiang liu
1911,matjaz kukar
1912,oscar díaz
1913,ivo düntsch
1914,shai shalev-shwartz
1915,jie zhou
1916,fuzheng zhang
1917,a. robert calderbank
1918,arnaud soulet
1919,lorenzo blanco
1920,joseph keshet
1921,wen-tau yih
1922,anne aula
1923,vladimir soroka
1924,nicola barbieri
1925,garvesh raskutti
1926,jingbo shang
1927,michael c. frank
1928,lihi zelnik-manor
1929,yunfei chen
1930,tommi s. jaakkola
1931,bhaskar d. rao
1932,jungwoo ha
1933,thomas m. tirpak
1934,yaqiong wang
1935,jayavel shanmugasundaram
1936,joachim m. buhmann
1937,raymond t. ng
1938,arun iyer
1939,jennifer g. dy
1940,dmitri loguinov
1941,michael young
1942,sumit negi
1943,wynne hsu
1944,quaid morris
1945,ryosuke shibasaki
1946,sanmay das
1947,tuomas sandholm
1948,curtis r. pickering
1949,kun-ta chuang
1950,yi-min wang
1951,vassil chatalbashev
1952,ke jiang
1953,nabil layaïda
1954,sourav s. bhowmick
1955,chao li
1956,zeyuan allen zhu
1957,wenliang du
1958,mao ye
1959,lars backstrom
1960,petri myllymäki
1961,wenye li
1962,polina rozenshtein
1963,jason a. palmer
1964,yan karklin
1965,betul ceran
1966,hanjun dai
1967,ian n. davidson
1968,xi zhang
1969,jeffrey johns
1970,Ümit v. Çatalyürek
1971,sujith ravi
1972,dekang lin
1973,deeparnab chakrabarty
1974,ronald r. coifman
1975,eric horvitz
1976,siddharth suri
1977,yuancheng zhu
1978,leo spalteholz
1979,philip s. thomas
1980,tomas mikolov
1981,peter richtárik
1982,elie bursztein
1983,agma juci machado traina
1984,donald goldfarb
1985,zoltán szabó
1986,mi-yen yeh
1987,jonathan l. shapiro
1988,kedar bellare
1989,matthieu geist
1990,ryan t. mcdonald
1991,masatoshi yoshikawa
1992,michel scholl
1993,john j. barton
1994,matthew brand
1995,ioakeim perros
1996,thomas j. walsh
1997,haining wang
1998,joseph reisinger
1999,kristen lefevre
2000,limsoon wong
2001,kathryn roeder
2002,lu feng
2003,andreas martin lisewski
2004,zhong su
2005,joe mccloskey
2006,anthony m. zador
2007,w. nick street
2008,yen-chi chen
2009,adam m. packer
2010,evan r. sparks
2011,tetsuji kuboyama
2012,qifa ke
2013,ole winther
2014,shaul markovitch
2015,nicolas courty
2016,chad scherrer
2017,haifeng liu
2018,christina tziviskou
2019,dan ventura
2020,dörthe malzahn
2021,albert-lászló barabási
2022,andreas hapfelmeier
2023,richard han
2024,indrajit bhattacharya
2025,xin lin
2026,le lu
2027,qirong ho
2028,madhav v. marathe
2029,m. narasimha murty
2030,abdol-hossein esfahanian
2031,ashique rupam mahmood
2032,wei zheng
2033,gilles venturini
2034,ashish verma
2035,toshiyuki tanaka
2036,qiang wang
2037,ivan kholod
2038,christoph h. lampert
2039,anil vullikanti
2040,sebastian hellmann
2041,peter w. li
2042,rudolf kruse
2043,agnieszka grabska-barwinska
2044,david horn
2045,ismail ari
2046,harish g. ramaswamy
2047,mark last
2048,daniel ting
2049,martin takác
2050,jason eisner
2051,yan huang
2052,ling yan
2053,ilija bogunovic
2054,odelia schwartz
2055,oren etzioni
2056,peter carr
2057,francesca mangili
2058,sumanth kolar
2059,jihun ham
2060,kwabena boahen
2061,benjamin moseley
2062,aditya g. parameswaran
2063,bhiksha raj
2064,jeff schneider
2065,siddhartha banerjee
2066,haibin cheng
2067,daryl pregibon
2068,xi li
2069,long zhu
2070,ji meng loh
2071,jun yang
2072,edgar acuña
2073,krzysztof dembczynski
2074,brendan kitts
2075,tianshi gao
2076,son t. mai
2077,hsiao-ping tseng
2078,marko grobelnik
2079,nurjahan begum
2080,tian lin
2081,le gruenwald
2082,jaldert o. rombouts
2083,toshiro kubota
2084,murat a. erdogdu
2085,sebastian raubach
2086,jan gasthaus
2087,sean stromsten
2088,luc de raedt
2089,raffaello camoriano
2090,weiwei chen
2091,stephen harris
2092,fuchun peng
2093,nikos a. vlassis
2094,rie kubota ando
2095,jean-christophe janodet
2096,chandra kambhamettu
2097,emmanuel viennet
2098,chu guan
2099,siân e. lindley
2100,kelvin sim
2101,dong xu
2102,don towsley
2103,marion neumann
2104,gilad katz
2105,caleb chen cao
2106,karthik raman
2107,jeffrey mark siskind
2108,joseph e. gonzalez
2109,ernesto de vito
2110,malte kuss
2111,charles lee isbell jr.
2112,meenakshi nagarajan
2113,masakazu seno
2114,daniel russo
2115,ze tian
2116,giulio rossetti
2117,enric plaza
2118,tan yan
2119,sebastian klenk
2120,ramon lópez de mántaras
2121,cha zhang
2122,collin bennett
2123,hussein zedan
2124,stuart j. russell
2125,marc sobel
2126,guoliang li
2127,stefan kramer
2128,bernard renger
2129,danielle l. booth
2130,jaya kawale
2131,theophane weber
2132,dieter fensel
2133,mehrdad farajtabar
2134,eveline hoekx
2135,ricardo j. g. b. campello
2136,lian li
2137,nadav eiron
2138,xiaochuan ni
2139,peggy l. peissig
2140,kush bhatia
2141,heiko strathmann
2142,duane szafron
2143,marios hadjieleftheriou
2144,michael o. duff
2145,dirk husmeier
2146,jie cao
2147,stéphan clémençon
2148,yaliang li
2149,babak shahbaba
2150,changtao zhong
2151,harsh h. pareek
2152,gürdal ertek
2153,roberto j. bayardo jr.
2154,françois petitjean
2155,naoto ohsaka
2156,thomas s. huang
2157,jianpeng xu
2158,jennifer t. chayes
2159,david haglin
2160,kun he
2161,yao li
2162,shashank singh
2163,jimeng sun
2164,jianping fan
2165,mor naaman
2166,john schulman
2167,justin domke
2168,xin fu
2169,ying wei
2170,jianke zhu
2171,hui zhang
2172,ron zass
2173,tim weninger
2174,paul m. thompson
2175,jiquan ngiam
2176,oncel tuzel
2177,slobodan vucetic
2178,yury ustinovskiy
2179,venu satuluri
2180,gao huang
2181,boris motik
2182,djellel eddine difallah
2183,fei-fei li
2184,seungyeop han
2185,chong-wah ngo
2186,hongxia yang
2187,andrea pugliese
2188,yiqun hu
2189,hongbo deng
2190,kate saenko
2191,aharon birnbaum
2192,michinari momma
2193,shou-de lin
2194,alok n. choudhary
2195,david m. steier
2196,eric eaton
2197,kristin branson
2198,nicholas p. hughes
2199,daniel fink
2200,daphna weinshall
2201,changhyun lee
2202,neal e. young
2203,yi wei
2204,rita z. goldstein
2205,anton rodomanov
2206,andrás lörincz
2207,hanqing lu
2208,kevin s. mccurley
2209,tak-lam wong
2210,tengyu ma
2211,ashish khetan
2212,xiaopeng xi
2213,tim althoff
2214,li chen
2215,jon feldman
2216,mehmet kaya
2217,jilles vreeken
2218,mohammed javeed zaki
2219,david j. weiss
2220,konstantina palla
2221,sigal sahar
2222,srikantan s. nagarajan
2223,dennis shasha
2224,joseph j. lim
2225,juan josé murillo-fuentes
2226,u. kang
2227,josé hernández-orallo
2228,jason d. lee
2229,sugato basu
2230,mu li
2231,gerald dejong
2232,barry smyth
2233,xuehua shen
2234,tanmoy chakraborty
2235,grégoire montavon
2236,robert stockton
2237,christopher musco
2238,barbro back
2239,david minnen
2240,mustafa suleyman
2241,ron kohavi
2242,dongping fang
2243,geoffrey holmes
2244,huan gui
2245,giorgio corani
2246,jie yu
2247,razvan c. bunescu
2248,j. neal richter
2249,fenglong ma
2250,lionel villard
2251,pascal poncelet
2252,jörg a. walter
2253,yash deshpande
2254,henry g. goldberg
2255,hady wirawan lauw
2256,orkut buyukkokten
2257,ping chen
2258,adams wei yu
2259,sinisa todorovic
2260,sebastian thrun
2261,reuven kashi
2262,shuai huang
2263,nilesh n. dalvi
2264,stefan wager
2265,jason lines
2266,yannis theodoridis
2267,thomas laurent
2268,lifeng sun
2269,michalis faloutsos
2270,aneesh sharma
2271,daan wierstra
2272,yoram singer
2273,martha white
2274,h. v. jagadish
2275,nish parikh
2276,alice h. oh
2277,trevor darrell
2278,shirley ho
2279,nemanja spasojevic
2280,dantong yu
2281,ruofei zhang
2282,robert e. schapire
2283,florentino fdez-riverola
2284,qingyang li
2285,jianhui chen
2286,runa bhaumik
2287,yanxin lu
2288,ali pinar
2289,liam paninski
2290,stefano paraboschi
2291,sholom m. weiss
2292,xukun shen
2293,eugène ndiaye
2294,michael zhu
2295,chengkai li
2296,dimitris n. metaxas
2297,martin potthast
2298,george forman
2299,mohamed f. ghalwash
2300,anima anandkumar
2301,mong-li lee
2302,himabindu lakkaraju
2303,firas hamze
2304,david loker
2305,huanan zhang
2306,cyrus shahabi
2307,yong ge
2308,edward omiecinski
2309,meelis kull
2310,qian sun
2311,xiang cheng
2312,peter carbonetto
2313,huayu li
2314,régis vert
2315,rui chen
2316,jonathan d. cohen
2317,russell a. poldrack
2318,azadeh khaleghi
2319,satoshi nakamura
2320,fernando alonso
2321,yichuan zhang
2322,srinadh bhojanapalli
2323,wenke lee
2324,larry a. wasserman
2325,peng xu
2326,xiaoxiao shi
2327,jin lu
2328,xiaoming li
2329,massih-reza amini
2330,yang yang
2331,sebastiano vigna
2332,raymond j. mooney
2333,michael r. berthold
2334,jeff a. bilmes
2335,weiren yu
2336,de-sheng wang
2337,kunal punera
2338,cosma rohilla shalizi
2339,bruno ribeiro
2340,hiroshi motoda
2341,wenzhuo yang
2342,mark a. paskin
2343,jonathan le roux
2344,chang wang
2345,joel z. leibo
2346,zonghuan wu
2347,james petterson
2348,thomas l. griffiths
2349,nicole krämer
2350,adam k. usadi
2351,alexander ilin
2352,masashi toyoda
2353,caetano traina jr.
2354,qian xiao
2355,mehryar mohri
2356,jeffrey c. mogul
2357,cédric archambeau
2358,yehuda koren
2359,dunja mladenic
2360,yirong shen
2361,amol nayate
2362,bhaskara marthi
2363,hyun ah song
2364,fabio massimo zanzotto
2365,charles a. micchelli
2366,guichong li
2367,mohammed j. zaki
2368,chong wang
2369,diane m. beck
2370,david p. woodruff
2371,eric reiman
2372,koh takeuchi
2373,dmitry malioutov
2374,aonan zhang
2375,claire monteleoni
2376,zhiyong shen
2377,matthew w. hoffman
2378,matthew d. hoffman
2379,john william paisley
2380,yuzhong qu
2381,brian caffo
2382,mikalai tsytsarau
2383,zhaonian zou
2384,hiroyuki kitagawa
2385,sourangshu bhattacharya
2386,sandrine anthoine
2387,kevin chen-chuan chang
2388,andreas hotho
2389,aleksandar lazarevic
2390,nando de freitas
2391,linda kato
2392,neil houlsby
2393,guang qiu
2394,frank lin
2395,manish s. gupta
2396,tu bao ho
2397,karol gregor
2398,anton osokin
2399,tam t. nguyen
2400,stephen d. scott
2401,shan-wei lin
2402,fang jin
2403,tamás horváth
2404,david m. bradley
2405,jong kim
2406,daniel tarlow
2407,zhenming liu
2408,pavel p. kuksa
2409,v. s. subrahmanian
2410,ad feelders
2411,sen wu
2412,roy frostig
2413,niloy ganguly
2414,nishanth sastry
2415,marie szafranski
2416,idan szpektor
2417,chun-wei seah
2418,raghu meka
2419,masashi shimbo
2420,david newman
2421,istvan szita
2422,daniil ryabko
2423,chen wang
2424,huayi li
2425,ja-ling wu
2426,abdur chowdhury
2427,gongguo tang
2428,naiyan wang
2429,yi lu
2430,lawrence k. saul
2431,yi li
2432,julian j. mcauley
2433,jingdong wang
2434,jing peng
2435,ali farhadi
2436,arun rajkumar
2437,paolo ferragina
2438,mohammad mahdian
2439,parikshit ram
2440,xuerui wang
2441,iain a. matthews
2442,gunnar rätsch
2443,bamshad mobasher
2444,harald weinreich
2445,naonori ueda
2446,hyun oh song
2447,jürgen paetz
2448,norman m. sadeh
2449,shohei hido
2450,remco r. bouckaert
2451,patrick butler
2452,ming zhang
2453,eric mjolsness
2454,katsuhiko ishiguro
2455,wei wei
2456,michael kearns
2457,yang cao
2458,yanyan lan
2459,charles f. cadieu
2460,sanjeev arora
2461,ayan chakrabarti
2462,manuel gomez-rodriguez
2463,bo zong
2464,greg corrado
2465,boaz nadler
2466,lucas c. parra
2467,masahiro hamasaki
2468,yu rong
2469,ana isabel aguilera
2470,evangelos e. kotsifakos
2471,ceren budak
2472,dawen liang
2473,li guo
2474,chelsea finn
2475,bernhard nessler
2476,jean-philippe vert
2477,liang hu
2478,fei tony liu
2479,matthew eric otey
2480,julia kiseleva
2481,jinbo bi
2482,matthias schubert
2483,pritam gundecha
2484,justin ma
2485,moni naor
2486,hema raghavan
2487,aleksandrs slivkins
2488,sebastian goebl
2489,rob powers
2490,james caverlee
2491,jeffrey benkler
2492,joseph bockhorst
2493,anne denton
2494,sennay ghebreab
2495,sida i. wang
2496,nicholas bartlett
2497,murat can ganiz
2498,weining qian
2499,andrea frome
2500,jin soung yoo
2501,kevin y. yip
2502,krishna p. gummadi
2503,andreas krause
2504,dimitris margaritis
2505,joonseok lee
2506,jonathan j. h. zhu
2507,misha denil
2508,adam sanborn
2509,charles l. isbell
2510,jose cadena
2511,jianyong wang
2512,sheng li
2513,rahul sukthankar
2514,fabrice muhlenbach
2515,jean-bastien grill
2516,rui zhang
2517,dennis fetterly
2518,ricardo a. baeza-yates
2519,quentin j. m. huys
2520,rui ma
2521,yue lu
2522,klaus pawelzik
2523,armand joulin
2524,xuan li
2525,jialei wang
2526,osmar r. zaïane
2527,fatma kilinç-karzan
2528,sen yang
2529,katharina morik
2530,yunbo cao
2531,paulo cortez
2532,luis rademacher
2533,arkadas ozakin
2534,xiaogang wang
2535,tiejun huang
2536,gregory f. cooper
2537,sander m. bohte
2538,jennifer widom
2539,jens lehmann
2540,lefei zhang
2541,alexandra carpentier
2542,junfeng he
2543,xiaoli zhang fern
2544,arnaud sahuguet
2545,arya mazumdar
2546,hongjun lu
2547,mélanie rey
2548,yong yu
2549,david s. vogel
2550,eric a. brewer
2551,lawrence b. holder
2552,jake m. hofman
2553,ce zhang
2554,björn ommer
2555,rosanne vetro
2556,alexander k. seewald
2557,james robert lloyd
2558,yuan ni
2559,lipyeow lim
2560,young-rae cho
2561,jean-jacques e. slotine
2562,cheng li
2563,gagan agrawal
2564,dehong liu
2565,luciano barbosa
2566,stefan siersdorfer
2567,yasin abbasi-yadkori
2568,nguyen xuan vinh
2569,adrienne porter felt
2570,chih-ya shen
2571,marc davis
2572,romain deguest
2573,robert nishihara
2574,roland memisevic
2575,javier r. movellan
2576,yan zhang
2577,matthew v. mahoney
2578,william stafford noble
2579,tao mei
2580,vivekanand gopalkrishnan
2581,nikolaos karampatziakis
2582,truyen tran
2583,cary dehing-oberije
2584,jun luo
2585,nikos paragios
2586,erkki oja
2587,andreas paepcke
2588,chunqiu zeng
2589,fabian abel
2590,spiros papadimitriou
2591,kilian q. weinberger
2592,adam j. oliner
2593,shandian zhe
2594,cinda heeren
2595,haim avron
2596,se-young yun
2597,jörg sander
2598,ninh pham
2599,bikram sengupta
2600,mohammad gheshlaghi azar
2601,bistra dilkina
2602,masayuki karasuyama
2603,saeed salem
2604,keke chen
2605,aram galstyan
2606,victor gabillon
2607,jeffrey dean
2608,erik wilde
2609,xiang fu
2610,david balduzzi
2611,robert e. kass
2612,dan pelleg
2613,jiang bian
2614,ying cui
2615,paul f. m. j. verschure
2616,qing li
2617,pascal germain
2618,wenjun zhou
2619,david buffoni
2620,dean p. foster
2621,andrew t. smith
2622,ben taskar
2623,laetitia papaxanthos
2624,yong chen
2625,pang wei koh
2626,viren jain
2627,leon bobrowski
2628,xiaoyi li
2629,christina e. lee
2630,abbas abdolmaleki
2631,ladan shams
2632,li zhou
2633,kevin ellis
2634,changyou chen
2635,greg hamerly
2636,chang-hung lee
2637,david k. duvenaud
2638,kevin s. xu
2639,yi-kai liu
2640,mukund narasimhan
2641,qi zhang
2642,josé miguel hernández-lobato
2643,ashwin machanavajjhala
2644,sham m. kakade
2645,aleksandra mojsilovic
2646,chad m. cumby
2647,jiangzhuo chen
2648,morris matsa
2649,nelly litvak
2650,guodong long
2651,hirotaka hachiya
2652,fernando de la torre
2653,maxim likhachev
2654,xue liu
2655,richard turner
2656,daniel m. steinberg
2657,benigno uria
2658,gianluca demartini
2659,vincent conitzer
2660,steven eschrich
2661,ran wolff
2662,babak hassibi
2663,denis helic
2664,xuanzhe liu
2665,markus vattulainen
2666,xu sun
2667,melanie hilario
2668,andrew w. senior
2669,ankit agrawal
2670,nathan s. netanyahu
2671,aurelie c. lozano
2672,ahmed elragal
2673,matthew lawlor
2674,xiaoran yan
2675,hao wu
2676,chunyi shi
2677,claudia plant
2678,qingwei lin
2679,timm jansen
2680,jianwu yang
2681,sabrina de capitani di vimercati
2682,uriel feige
2683,yue wu
2684,vijay erramilli
2685,david maxwell chickering
2686,leo a. meyerovich
2687,liyun ru
2688,zhiang wu
2689,vitaly shmatikov
2690,zhi-quan luo
2691,christoph schmitz
2692,chi jin
2693,erik g. learned-miller
2694,sung ju hwang
2695,timothy miles-board
2696,jörg lücke
2697,yuanqing lin
2698,qiankun zhao
2699,cèsar ferri ramirez
2700,richard s. zemel
2701,yan yan
2702,padraig cunningham
2703,volker tresp
2704,judy hoffman
2705,yichuan tang
2706,subbarao kambhampati
2707,moshe tennenholtz
2708,qiang yang
2709,michael r. brent
2710,noriko takaya
2711,robert j. butera
2712,marius pasca
2713,philipp cimiano
2714,partha pratim talukdar
2715,yuehjen e. shao
2716,shriram krishnamurthi
2717,vasudeva varma
2718,hideto yokoi
2719,ellery wulczyn
2720,lili jiang
2721,dylan j. foster
2722,vincent lemaire
2723,diederik p. kingma
2724,asa ben-hur
2725,vivek srikumar
2726,jingchao ni
2727,lilyana mihalkova
2728,yiling chen
2729,dávid pál
2730,shayok chakraborty
2731,oliver stegle
2732,hugo zaragoza
2733,guido dedene
2734,stijn vansummeren
2735,giacomo indiveri
2736,adam woznica
2737,frank van harmelen
2738,vincent thomas
2739,rong pan
2740,luc van gool
2741,patricia l. brantingham
2742,florian stimberg
2743,yuxiao dong
2744,romain paulus
2745,frederick h. lochovsky
2746,eyke hüllermeier
